duration,protocol_type,service,flag,src_bytes,dst_bytes,count,serror_rate,rerror_rate,class
0,tcp,http,SF,218,259,17,0,0,normal
0,tcp,netstat,S0,0,0,277,1,0,anomaly
0,tcp,private,RSTR,0,0,1,0,1,anomaly
0,tcp,http,SF,203,983,17,0,0,normal
0,tcp,ftp_data,SF,641,0,1,0,0,normal
0,tcp,private,REJ,0,0,215,0,1,anomaly
0,tcp,courier,S0,0,0,111,1,0,anomaly
0,tcp,private,REJ,0,0,133,0,1,anomaly
0,tcp,http,SF,312,422,19,0,0,normal
0,tcp,http,SF,288,4962,9,0,0,normal
0,tcp,http_443,S0,0,0,275,1,0,anomaly
0,tcp,private,S0,0,0,88,1,0,anomaly
6,tcp,smtp,SF,1470,414,1,0,0,normal
0,tcp,http,SF,234,1596,6,0,0,normal
0,udp,domain_u,SF,44,76,257,0,0,normal
0,tcp,private,S0,0,0,236,1,0,anomaly
0,tcp,efs,S0,0,0,140,1,0,anomaly
0,tcp,vmnet,S0,0,0,43,1,0,anomaly
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,netstat,S0,0,0,217,1,0,anomaly
0,tcp,private,S0,0,0,216,1,0,anomaly
0,tcp,finger,SF,6,137,1,0,0,normal
2,tcp,private,RSTR,0,0,383,0,1,anomaly
0,tcp,ftp_data,REJ,0,0,272,0,1,anomaly
0,tcp,gopher,REJ,0,0,144,0,1,anomaly
0,tcp,http,S1,214,1460,10,0.1,0,normal
0,udp,domain_u,SF,44,70,27,0,0,normal
0,tcp,ftp,S0,0,0,249,1,0,anomaly
0,tcp,http,SF,232,960,12,0,0,normal
0,tcp,netbios_ssn,S0,0,0,236,1,0,anomaly
0,tcp,other,REJ,0,0,511,0.08,0.92,anomaly
0,udp,domain_u,SF,43,130,68,0,0,normal
0,tcp,http,SF,335,1849,6,0,0,normal
0,icmp,ecr_i,SF,520,0,436,0,0,anomaly
0,tcp,http,REJ,0,0,1,0,1,normal
0,udp,domain_u,SF,45,142,213,0,0,normal
70,tcp,telnet,SF,175,15165,1,0,0,normal
0,tcp,private,S0,0,0,136,1,0,anomaly
0,tcp,http,SF,237,11283,24,0,0,normal
0,tcp,http,SF,238,6406,5,0,0,normal
0,tcp,http,SF,312,1373,5,0,0,normal
0,tcp,other,REJ,0,0,511,0.16,0.84,anomaly
0,tcp,http,SF,335,18840,12,0,0,normal
0,tcp,http,SF,300,2651,3,0.33,0,normal
0,tcp,http,SF,219,2963,3,0,0,normal
0,udp,domain_u,SF,46,82,142,0,0,normal
0,tcp,http,SF,235,446,21,0,0,normal
0,tcp,private,S0,0,0,241,1,0,anomaly
0,icmp,urp_i,SF,78,0,37,0,0,normal
0,tcp,private,S0,0,0,136,1,0,anomaly
0,tcp,smtp,SF,700,325,1,0,0,normal
2,tcp,ftp,SF,1233,2451,1,0,0,anomaly
0,tcp,http,SF,231,655,42,0,0,normal
0,tcp,imap4,S0,0,0,249,1,0,anomaly
0,tcp,http,SF,289,765,3,0,0,normal
0,tcp,iso_tsap,S0,0,0,286,1,0,anomaly
0,tcp,private,REJ,0,0,199,0,1,anomaly
0,tcp,http,SF,307,1380,3,0,0,normal
0,tcp,private,S0,0,0,216,1,0,anomaly
0,udp,ntp_u,SF,48,48,1,0,0,normal
0,udp,private,SF,28,0,33,0,0,anomaly
0,tcp,sunrpc,S0,0,0,284,1,0,anomaly
0,tcp,hostnames,S0,0,0,229,1,0,anomaly
0,udp,private,SF,105,147,8,0,0,normal
0,tcp,name,S0,0,0,213,1,0,anomaly
0,tcp,http,SF,206,285,18,0,0,normal
0,tcp,http,SF,197,2622,12,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
1,tcp,smtp,SF,904,328,1,0,0,normal
0,tcp,imap4,S0,0,0,217,1,0,anomaly
0,tcp,finger,SF,8,141,1,0,0,normal
0,tcp,http,SF,519,9166,16,0,0,normal
1,tcp,smtp,SF,988,328,1,0,0,normal
0,tcp,private,S0,0,0,128,1,0,anomaly
0,tcp,ftp_data,S0,0,0,231,1,0,anomaly
0,tcp,other,REJ,0,0,511,0.15,0.85,anomaly
0,udp,domain_u,SF,44,139,73,0,0,normal
0,icmp,eco_i,SF,30,0,1,0,0,normal
0,tcp,http,SF,286,1630,3,0,0,normal
0,tcp,smtp,SF,2171,338,1,0,0,normal
0,tcp,http,SF,331,8415,2,0,0,normal
0,tcp,other,REJ,0,0,330,0.06,0.9,anomaly
1,tcp,smtp,SF,92994,329,1,0,0,normal
0,tcp,ftp_data,REJ,0,0,273,0,1,anomaly
0,tcp,Z39_50,REJ,0,0,509,0.05,0.94,anomaly
0,tcp,courier,REJ,0,0,107,0,1,anomaly
0,tcp,mtp,S0,0,0,294,1,0,anomaly
0,tcp,http,SF,297,2542,21,0,0,normal
0,tcp,ftp_data,SF,4539,0,20,0,0,normal
0,tcp,http,SF,307,633,2,0,0,normal
0,tcp,http,SF,188,733,7,0,0,normal
0,tcp,http,SF,358,11355,5,0,0,normal
0,tcp,private,RSTR,0,0,1,0,1,anomaly
0,tcp,auth,SF,13,39,1,0,0,normal
0,tcp,ftp_data,SF,383,0,1,0,0,normal
0,tcp,http,SF,247,756,37,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,telnet,S0,0,0,227,1,0,anomaly
0,tcp,http,SF,221,6480,20,0,0,normal
0,tcp,http,SF,178,368,2,0,0,normal
0,icmp,eco_i,SF,30,0,1,0,0,normal
20,tcp,ftp,SF,245,774,1,0,0,normal
0,tcp,ftp_data,S0,0,0,71,1,0,anomaly
0,tcp,finger,S0,0,0,6,1,0,anomaly
0,tcp,vmnet,S0,0,0,208,1,0,anomaly
0,tcp,http,SF,313,1920,8,0,0,normal
0,tcp,http,SF,314,810,19,0,0,normal
0,tcp,http,SF,212,5415,11,0,0,normal
0,tcp,http,SF,316,7333,12,0,0,normal
0,tcp,ftp_data,SF,383,0,2,0,0,normal
0,tcp,ftp,S0,0,0,210,1,0,anomaly
0,tcp,uucp,S0,0,0,137,1,0,anomaly
0,tcp,http,SF,311,1115,24,0,0,normal
1,tcp,smtp,SF,1132,331,1,0,0,normal
4,tcp,ftp_data,SF,2194619,0,4,0,0,normal
0,tcp,ftp_data,SF,59,0,3,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,SF,250,608,25,0,0,normal
0,icmp,ecr_i,SF,20,0,1,0,0,anomaly
0,icmp,urp_i,SF,78,0,54,0,0,normal
1,tcp,private,RSTOS0,0,0,151,0.7,0.3,anomaly
0,tcp,http,SF,264,1446,2,0,0,normal
0,tcp,private,S0,0,0,134,1,0,anomaly
3779,udp,other,SF,145,105,11,0,0,normal
13,tcp,smtp,SF,1676,366,1,0,0,normal
0,tcp,private,S0,0,0,130,1,0,anomaly
0,tcp,other,REJ,0,0,511,0.26,0.74,anomaly
0,udp,domain_u,SF,46,46,11,0,0,normal
0,tcp,remote_job,S0,0,0,257,1,0,anomaly
0,tcp,vmnet,S0,0,0,286,1,0,anomaly
0,tcp,http,SF,257,3085,22,0,0,normal
0,tcp,ftp_data,SF,319,0,2,0,0,normal
0,tcp,smtp,SF,1103,331,1,0,0,normal
0,tcp,http,SF,194,321,26,0,0,normal
25,tcp,telnet,SF,134,1004,1,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,udp,domain_u,SF,45,78,143,0,0,normal
0,udp,private,SF,1,0,13,0,0,anomaly
0,tcp,http,S0,0,0,245,1,0,anomaly
0,tcp,http,SF,247,589,7,0,0,normal
0,tcp,smtp,SF,2615,326,2,0,0,normal
0,tcp,http_443,S0,0,0,145,1,0,anomaly
0,tcp,http,SF,241,2474,6,0,0,normal
590,tcp,other,RSTR,1,0,2,0,1,anomaly
0,tcp,private,S0,0,0,231,1,0,anomaly
0,tcp,http,SF,225,1905,38,0,0,normal
0,tcp,private,S0,0,0,77,1,0,anomaly
0,tcp,http,SF,227,573,17,0,0,normal
0,tcp,ftp_data,SF,172,0,1,0,0,normal
0,tcp,Z39_50,S0,0,0,215,1,0,anomaly
0,tcp,http,SF,210,3783,3,0,0,normal
0,tcp,http,SF,333,920,17,0,0,normal
0,tcp,http,SF,314,5422,8,0,0,normal
0,tcp,http,SF,202,421,13,0,0,normal
0,tcp,http,SF,294,9833,28,0,0.04,normal
0,tcp,private,S0,0,0,170,1,0,anomaly
0,tcp,csnet_ns,S0,0,0,118,1,0,anomaly
0,tcp,http,SF,346,465,7,0,0,normal
0,tcp,http,SF,276,345,1,0,0,normal
0,tcp,finger,SF,8,0,1,0,0,normal
0,tcp,private,S0,0,0,232,1,0,anomaly
0,udp,domain_u,SF,44,127,43,0,0,normal
0,tcp,http,SF,194,7197,2,0,0,normal
0,tcp,http,SF,344,10714,3,0,0,normal
0,tcp,http,SF,360,269,12,0,0,normal
0,tcp,echo,S0,0,0,271,1,0,anomaly
0,tcp,efs,S0,0,0,130,1,0,anomaly
14,tcp,telnet,SF,140,3222,1,0,0,normal
0,tcp,http,SF,200,955,5,0,0,normal
0,tcp,private,REJ,0,0,51,0,1,anomaly
0,tcp,finger,S0,0,0,9,1,0,anomaly
0,tcp,time,S0,0,0,269,1,0,anomaly
12571,udp,other,SF,146,105,1,0,0,normal
0,udp,private,SF,105,146,6,0,0,normal
0,tcp,http,SF,294,655,7,0,0,normal
0,tcp,smtp,SF,766,331,1,0,0,normal
0,tcp,private,S0,0,0,143,1,0,anomaly
0,tcp,http,SF,186,4841,3,0,0,normal
0,udp,domain_u,SF,45,71,152,0,0,normal
0,icmp,ecr_i,SF,1032,0,300,0,0,anomaly
0,tcp,private,S0,0,0,191,1,0,anomaly
0,tcp,http,SF,212,728,6,0,0,normal
0,udp,domain_u,SF,44,44,107,0,0,normal
0,tcp,http,SF,204,1487,13,0,0,normal
0,tcp,daytime,S0,0,0,257,1,0,anomaly
0,tcp,http,SF,213,810,35,0.03,0,normal
0,tcp,http,SF,259,5170,6,0,0,normal
0,udp,private,SF,28,0,17,0,0,anomaly
0,tcp,private,REJ,0,0,140,0,1,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
3980,udp,other,SF,146,105,1,0,0,normal
0,tcp,exec,S0,0,0,148,1,0,anomaly
0,tcp,http,SF,195,1254,20,0,0,normal
20,tcp,ftp,SF,233,770,1,0,0,normal
0,tcp,smtp,SF,11600,1431,1,0,0,normal
0,tcp,netbios_ssn,S0,0,0,241,1,0,anomaly
0,udp,private,SF,105,146,5,0,0,normal
0,tcp,bgp,S0,0,0,253,1,0,anomaly
0,udp,domain_u,SF,46,76,8,0,0,normal
0,icmp,eco_i,SF,18,0,1,0,0,anomaly
0,udp,private,SF,207,0,2,0,0,anomaly
0,tcp,mtp,S0,0,0,145,1,0,anomaly
0,udp,domain_u,SF,44,110,1,0,0,normal
5,tcp,smtp,SF,125,236,1,0,0,normal
0,tcp,efs,S0,0,0,140,1,0,anomaly
1,tcp,private,RSTR,0,0,14,0,1,anomaly
0,tcp,http,SF,336,1352,9,0,0,normal
0,tcp,private,REJ,0,0,59,0.12,0.88,anomaly
0,tcp,finger,S0,0,0,2,1,0,anomaly
10,udp,private,SF,105,146,2,0,0,normal
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,telnet,S0,0,0,25,1,0,anomaly
0,tcp,http,SF,303,2516,3,0,0,normal
0,udp,other,SF,516,4,344,0,0,normal
0,icmp,urp_i,SF,183,0,2,0,0,normal
0,tcp,http,SF,229,1157,4,0,0,normal
0,udp,domain_u,SF,45,114,12,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
23,tcp,ftp,SF,227,765,1,0,0,normal
0,tcp,private,REJ,0,0,127,0,1,anomaly
0,tcp,http,SF,196,30427,2,0,0,normal
0,tcp,http,SF,231,5370,4,0,0,normal
0,tcp,finger,S0,0,0,251,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,SF,216,2075,3,0,0,normal
0,tcp,private,S0,0,0,108,1,0,anomaly
0,tcp,smtp,SF,727,328,1,0,0,normal
0,tcp,private,REJ,0,0,103,0.01,0.91,anomaly
0,tcp,http,SF,322,322,6,0.17,0,normal
0,tcp,private,RSTR,0,0,1,0,1,anomaly
0,tcp,other,REJ,0,0,351,0.06,0.9,anomaly
0,udp,domain_u,SF,43,107,2,0,0,normal
0,tcp,iso_tsap,REJ,0,0,119,0,1,anomaly
0,icmp,ecr_i,SF,520,0,478,0,0,anomaly
0,tcp,systat,S0,0,0,281,1,0,anomaly
0,tcp,private,S0,0,0,142,1,0,anomaly
10,tcp,ftp_data,SF,0,5150180,1,0,0,anomaly
0,tcp,hostnames,REJ,0,0,130,0,1,anomaly
0,tcp,http,SF,302,1075,3,0,0,normal
0,tcp,private,S0,0,0,114,1,0,anomaly
0,tcp,http,S0,0,0,249,1,0,anomaly
0,tcp,bgp,REJ,0,0,195,0,1,anomaly
0,tcp,domain,S0,0,0,214,1,0,anomaly
0,udp,private,SF,105,105,10,0,0,normal
0,tcp,http,SF,316,267,5,0,0,normal
0,icmp,ecr_i,SF,1032,0,352,0,0,anomaly
5,udp,private,SF,105,145,2,0,0,normal
25,tcp,ftp,SF,339,1072,1,0,0,normal
0,udp,domain_u,SF,43,71,165,0,0,normal
0,tcp,http,SF,326,982,3,0,0,normal
0,tcp,http,SF,230,15121,5,0,0,normal
0,tcp,private,S0,0,0,115,1,0,anomaly
0,tcp,http,SF,161,15087,2,0,0,normal
0,tcp,http,SF,226,383,4,0,0,normal
0,tcp,gopher,REJ,0,0,255,0,1,anomaly
0,tcp,other,REJ,0,0,510,0.14,0.86,anomaly
0,tcp,gopher,S0,0,0,238,1,0,anomaly
0,tcp,hostnames,S0,0,0,106,1,0,anomaly
0,tcp,echo,RSTO,0,0,242,0,1,anomaly
0,tcp,private,REJ,0,0,408,0.06,0.93,anomaly
0,tcp,ftp,RSTO,0,0,244,0,1,anomaly
0,tcp,finger,S0,0,0,188,1,0,anomaly
0,tcp,auth,REJ,0,0,218,0,1,anomaly
0,tcp,http,SF,54540,8314,4,0,0,anomaly
36700,tcp,private,RSTR,1,0,2,0,1,anomaly
0,tcp,courier,S0,0,0,112,1,0,anomaly
0,tcp,private,S0,0,0,94,1,0,anomaly
0,tcp,http,SF,245,357,7,0,0,normal
0,tcp,private,S0,0,0,134,1,0,anomaly
0,tcp,daytime,RSTO,0,0,261,0,1,anomaly
0,tcp,http,SF,266,771,12,0,0,normal
0,tcp,smtp,SF,1012,331,1,0,0,normal
0,tcp,http,SF,228,1247,17,0,0,normal
0,tcp,smtp,SF,1020,326,1,0,0,normal
0,tcp,http,SF,281,758,1,0,0,normal
0,tcp,http,SF,333,5726,5,0,0,normal
0,tcp,private,S0,0,0,94,1,0,anomaly
0,tcp,http,SF,261,18736,1,0,0,normal
0,tcp,http,SF,302,1651,15,0.07,0,normal
0,tcp,discard,S0,0,0,243,1,0,anomaly
0,tcp,private,S0,0,0,287,1,0,anomaly
0,tcp,private,S0,0,0,256,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,telnet,S0,0,0,57,1,0,anomaly
0,icmp,ecr_i,SF,1032,0,142,0,0,anomaly
0,udp,private,SF,105,145,7,0,0,normal
0,tcp,ftp_data,SF,383,0,2,0,0,normal
0,tcp,private,S0,0,0,119,1,0,anomaly
0,tcp,http,SF,303,8611,2,0,0,normal
8397,tcp,other,RSTR,1,0,2,0,1,anomaly
0,tcp,ftp_data,S0,0,0,211,1,0,anomaly
0,tcp,smtp,SF,867,330,1,0,0,normal
0,tcp,http,SF,292,2367,3,0,0,normal
0,tcp,netbios_ssn,S0,0,0,274,1,0,anomaly
0,udp,private,SF,1,0,150,0,0,anomaly
0,tcp,http,SF,300,13020,11,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,SF,288,475,13,0,0,normal
0,tcp,http,SF,244,4297,1,0,0,normal
1,tcp,private,RSTR,0,0,304,0,1,anomaly
0,tcp,http,SF,234,3295,2,0,0,normal
0,tcp,discard,S0,0,0,186,1,0,anomaly
0,tcp,http,SF,244,1610,8,0,0,normal
0,tcp,netbios_dgm,S0,0,0,193,1,0,anomaly
0,tcp,private,S0,0,0,141,1,0,anomaly
4,tcp,smtp,SF,1057,372,1,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
6192,udp,other,SF,147,105,2,0,0,normal
0,tcp,private,S0,0,0,274,1,0,anomaly
13958,tcp,other,RSTR,1,0,2,0,1,anomaly
0,icmp,ecr_i,SF,1032,0,47,0,0,anomaly
0,tcp,http,S0,0,0,9,1,0,anomaly
0,tcp,ftp,S0,0,0,227,1,0,anomaly
0,tcp,http,SF,322,2514,1,0,0,normal
0,tcp,ftp_data,SF,12165,0,8,0,0,normal
0,tcp,netbios_dgm,S0,0,0,160,1,0,anomaly
0,tcp,ftp,RSTO,0,0,272,0,1,anomaly
0,tcp,http,SF,218,292,13,0,0,normal
0,tcp,private,S0,0,0,243,1,0,anomaly
0,tcp,http,SF,296,1415,16,0,0,normal
0,tcp,uucp_path,S0,0,0,192,1,0,anomaly
0,tcp,http,SF,214,5773,14,0,0,normal
0,tcp,http,SF,225,3895,3,0,0,normal
0,tcp,ctf,S0,0,0,282,1,0,anomaly
0,tcp,private,S0,0,0,109,1,0,anomaly
0,tcp,private,S0,0,0,146,1,0,anomaly
0,tcp,ftp_data,S0,0,0,237,1,0,anomaly
27,tcp,ftp,SF,907,2586,1,0,0,normal
0,tcp,courier,S0,0,0,145,1,0,anomaly
0,tcp,http,S0,0,0,16,1,0,anomaly
0,tcp,courier,S0,0,0,113,1,0,anomaly
0,tcp,http,SF,224,7877,4,0,0,normal
0,tcp,http,SF,316,3451,11,0,0,normal
0,tcp,http,SF,325,644,9,0,0,normal
0,tcp,ftp_data,SF,334,0,1,0,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,SF,305,2239,4,0,0,normal
0,tcp,http,REJ,0,0,9,0,0.56,normal
0,tcp,ctf,S0,0,0,123,1,0,anomaly
0,tcp,http,SF,205,525,2,0,0,normal
0,tcp,http,SF,230,2698,2,0,0,normal
0,tcp,finger,S0,0,0,234,1,0,anomaly
0,tcp,iso_tsap,S0,0,0,245,1,0,anomaly
0,tcp,ftp_data,SF,252,0,2,0,0,normal
0,tcp,http,SF,295,8422,34,0,0,normal
0,tcp,private,S0,0,0,218,1,0,anomaly
26,tcp,ftp,SF,874,2586,1,0,0,normal
3,tcp,telnet,SF,102,1309,1,0,0,normal
0,tcp,ldap,REJ,0,0,117,0,1,anomaly
0,tcp,http,SF,328,4185,17,0,0,normal
0,tcp,auth,S0,0,0,275,1,0,anomaly
0,tcp,http,S0,0,0,52,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,SF,236,23401,13,0,0,normal
0,tcp,imap4,S0,0,0,149,1,0,anomaly
0,tcp,http,SF,237,4326,3,0,0,normal
0,tcp,auth,REJ,0,0,1,0,1,normal
12,udp,private,SF,105,146,2,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,link,REJ,0,0,104,0,1,anomaly
0,tcp,http,SF,54540,8314,4,0,0,anomaly
0,tcp,time,S0,0,0,107,1,0,anomaly
0,tcp,telnet,S0,0,0,50,1,0,anomaly
0,tcp,hostnames,S0,0,0,287,1,0,anomaly
0,tcp,ftp_data,SF,19,0,1,0,0,normal
0,tcp,smtp,SF,125,236,1,0,0,normal
0,tcp,ssh,S0,0,0,221,1,0,anomaly
0,tcp,http,SF,292,8277,12,0,0.67,normal
0,tcp,private,S0,0,0,107,1,0,anomaly
0,tcp,smtp,SF,8769,369,1,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,udp,private,SF,28,0,56,0,0,anomaly
0,udp,domain_u,SF,44,70,109,0,0,normal
0,tcp,private,S0,0,0,173,1,0,anomaly
0,udp,private,SF,1,0,68,0,0,anomaly
0,tcp,http,SF,236,5056,8,0,0,normal
0,tcp,private,S0,0,0,102,1,0,anomaly
0,tcp,private,S0,0,0,80,1,0,anomaly
0,tcp,private,S0,0,0,102,1,0,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,http,SF,358,2764,25,0,0,normal
0,udp,domain_u,SF,44,130,91,0,0,normal
0,tcp,nntp,S0,0,0,119,1,0,anomaly
0,tcp,http,SF,147,38988,1,0,0,normal
0,tcp,private,REJ,0,0,146,0,1,anomaly
0,udp,domain_u,SF,42,42,6,0,0,normal
0,tcp,sunrpc,S0,0,0,140,1,0,anomaly
0,tcp,http,SF,241,795,7,0,0,normal
0,tcp,private,RSTR,0,0,1,0,1,anomaly
0,tcp,ftp_data,SF,167,0,2,0,0,normal
1,tcp,smtp,SF,1874,371,1,0,0,normal
0,tcp,http,SF,313,1919,6,0,0,normal
0,tcp,private,S0,0,0,83,1,0,anomaly
0,tcp,http,SF,227,2647,9,0,0,normal
0,tcp,private,REJ,0,0,140,0,1,anomaly
0,tcp,vmnet,S0,0,0,254,1,0,anomaly
4,tcp,private,RSTR,0,0,145,0,1,anomaly
0,tcp,http,SF,211,404,13,0,0,normal
0,tcp,private,S0,0,0,136,1,0,anomaly
0,tcp,link,S0,0,0,300,1,0,anomaly
0,udp,domain_u,SF,43,129,148,0,0,normal
0,tcp,http,SF,330,10117,5,0,0,normal
0,tcp,ftp,RSTO,0,0,234,0,1,anomaly
4,tcp,pop_2,SF,6,147,511,0.07,0.91,anomaly
0,tcp,private,REJ,0,0,144,0.04,0.88,anomaly
0,tcp,http,SF,220,1719,17,0,0,normal
0,tcp,nntp,S0,0,0,189,1,0,anomaly
0,tcp,http,SF,286,9443,5,0,0,normal
0,tcp,imap4,S0,0,0,273,1,0,anomaly
0,udp,domain_u,SF,45,71,153,0,0,normal
0,tcp,smtp,SF,1809,325,1,0,0,normal
0,tcp,name,REJ,0,0,201,0,1,anomaly
0,udp,domain_u,SF,46,75,127,0,0,normal
0,tcp,ftp_data,S0,0,0,70,1,0,anomaly
0,tcp,ldap,S0,0,0,133,1,0,anomaly
0,udp,domain_u,SF,46,46,119,0,0,normal
0,tcp,http,SF,331,13692,1,0,0,normal
0,tcp,private,REJ,0,0,109,0,1,anomaly
0,tcp,private,S0,0,0,106,1,0,anomaly
0,tcp,http,SF,342,659,4,0,0,normal
0,tcp,http,SF,330,2445,2,0,0,normal
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,ftp_data,SF,12165,0,3,0,0,normal
0,udp,domain_u,SF,44,44,160,0,0,normal
0,tcp,http,SF,232,9567,1,0,0,normal
0,tcp,http,SF,244,2202,2,0,0,normal
0,tcp,http,SF,228,269,16,0,0,normal
0,tcp,private,S0,0,0,139,1,0,anomaly
0,tcp,http,SF,327,1469,7,0,0,normal
0,tcp,Z39_50,S0,0,0,200,1,0,anomaly
0,tcp,systat,S0,0,0,270,1,0,anomaly
0,tcp,private,REJ,0,0,53,0,1,anomaly
0,tcp,private,S0,0,0,188,1,0,anomaly
0,tcp,ftp_data,SF,15377,0,4,0,0,normal
0,tcp,courier,S0,0,0,121,1,0,anomaly
0,udp,private,SF,105,147,7,0,0,normal
0,tcp,private,S0,0,0,211,1,0,anomaly
0,tcp,private,S0,0,0,119,1,0,anomaly
0,tcp,http,SF,216,8970,14,0,0,normal
0,tcp,http,SF,232,2507,1,0,0,normal
0,tcp,http,SF,196,210,3,0,0,normal
0,tcp,http,SF,211,305,15,0,0,normal
0,tcp,http,SF,201,1865,7,0,0,normal
0,tcp,http,SF,236,324,11,0,0,normal
0,tcp,http,SF,296,1511,3,0.33,0,normal
0,tcp,http,SF,333,579,19,0,0,normal
0,tcp,csnet_ns,S0,0,0,116,1,0,anomaly
0,tcp,time,S0,0,0,150,1,0,anomaly
0,tcp,ftp_data,SF,567,0,1,0,0,normal
0,tcp,ftp_data,SF,7321,0,2,0,0,normal
0,tcp,iso_tsap,S0,0,0,249,1,0,anomaly
0,tcp,name,S0,0,0,243,1,0,anomaly
1,tcp,smtp,SF,1183,332,1,0,0,normal
17903,tcp,telnet,SF,5830,122343,1,0,0,normal
0,tcp,uucp_path,S0,0,0,278,1,0,anomaly
0,tcp,private,S0,0,0,79,1,0,anomaly
0,tcp,netbios_ssn,SF,6,0,511,0.07,0.91,anomaly
0,tcp,http,SF,312,1592,4,0,0,normal
0,tcp,telnet,S0,0,0,6,1,0,anomaly
4794,udp,other,SF,146,105,4,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,private,S0,0,0,240,1,0,anomaly
39438,tcp,sql_net,RSTR,1,0,2,0,1,anomaly
0,tcp,private,S0,0,0,105,1,0,anomaly
0,tcp,telnet,S0,0,0,238,1,0,anomaly
8,tcp,smtp,SF,1630,335,1,0,0,normal
2,tcp,X11,SF,13684,15580,2,0,0,normal
0,icmp,urp_i,SF,89,0,2,0,0,normal
0,tcp,http,SF,240,31639,2,0,0,normal
0,tcp,private,REJ,0,0,198,0,1,anomaly
0,tcp,smtp,SF,2483,329,1,0,0,normal
0,tcp,time,S0,0,0,22,1,0,anomaly
0,tcp,time,S0,0,0,226,1,0,anomaly
0,tcp,nnsp,S0,0,0,133,1,0,anomaly
0,tcp,ftp_data,SF,7077,0,4,0,0,normal
0,tcp,private,S0,0,0,157,1,0,anomaly
0,tcp,http,SF,305,289,16,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,http,SF,318,2435,35,0,0,normal
0,tcp,finger,S0,0,0,16,1,0,anomaly
6285,udp,other,SF,147,105,1,0,0,normal
0,tcp,http,SF,326,498,11,0,0,normal
0,tcp,gopher,S0,0,0,83,0.78,0.22,anomaly
21,tcp,ftp,SF,238,772,1,0,0,normal
0,tcp,smtp,SF,926,332,1,0,0,normal
0,tcp,private,S0,0,0,122,1,0,anomaly
0,icmp,eco_i,SF,30,0,1,0,0,normal
0,tcp,private,S0,0,0,159,1,0,anomaly
0,tcp,private,S0,0,0,97,1,0,anomaly
0,tcp,ftp_data,SF,1699,0,10,0,0,normal
0,tcp,smtp,SF,810,330,1,0,0,normal
27,tcp,ftp,SF,944,2720,1,0,0,normal
0,tcp,http,RSTR,54540,7300,2,0,0.5,anomaly
0,tcp,vmnet,S0,0,0,110,1,0,anomaly
27,tcp,ftp,SF,1220,3380,1,0,0,normal
3,tcp,ftp_data,SF,2194619,0,2,0,0,normal
0,tcp,http,S1,289,8760,20,0.05,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,mtp,REJ,0,0,249,0,1,anomaly
0,udp,domain_u,SF,44,44,150,0,0,normal
0,tcp,http,SF,225,1472,6,0,0,normal
0,tcp,http,SF,306,450,23,0,0,normal
9,tcp,ftp_data,SF,0,5149533,1,0,0,anomaly
0,tcp,ssh,S0,0,0,220,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,ftp_data,SF,172,0,12,0,0,normal
0,tcp,time,S0,0,0,240,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http,SF,190,1611,13,0,0,normal
0,tcp,private,S0,0,0,252,1,0,anomaly
0,tcp,http,SF,318,6014,1,0,0,normal
0,udp,domain_u,SF,42,42,1,0,0,normal
0,tcp,private,S0,0,0,136,1,0,anomaly
0,tcp,http,SF,229,2135,14,0,0,normal
0,tcp,daytime,S0,0,0,265,1,0,anomaly
0,tcp,http,SF,321,3503,9,0,0,normal
0,tcp,telnet,RSTO,0,0,1,0,1,normal
0,tcp,http,SF,189,18004,9,0,0,normal
0,tcp,http,SF,221,1109,9,0,0,normal
0,tcp,name,S0,0,0,256,1,0,anomaly
